time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2014-10-23T23:38:52.290Z,-33.9887,-72.2833,17.32,5,mwr,,52,1.059,1.47,us,usb000sq7s,2015-01-17T01:25:34.040Z,"75km SW of San Antonio, Chile",earthquake
2014-10-23T16:30:24.000Z,65.1661,-149.0553,19.5,5,ml,,,,0.92,ak,ak11426830,2015-03-20T01:49:58.712Z,"60km NW of Ester, Alaska",earthquake
2014-10-23T12:18:32.070Z,-33.2418,-179.4869,35,5.3,mwc,,43,4.201,1.07,us,usb000sq19,2015-01-17T01:25:34.040Z,"208km SSW of L'Esperance Rock, New Zealand",earthquake
2014-10-23T06:59:20.560Z,1.723,127.3296,102.96,5.2,mb,,62,0.945,0.73,us,usb000spz5,2015-01-17T01:25:33.040Z,"75km W of Tobelo, Indonesia",earthquake
2014-10-22T21:56:55.990Z,14.9514,-44.9415,10,5.3,mb,,33,12.377,0.49,us,usb000spvk,2015-01-17T01:25:32.040Z,"Northern Mid-Atlantic Ridge",earthquake
2014-10-22T12:38:21.510Z,-55.3685,-27.9959,10,5,mb,,44,5.029,0.57,us,usb000spqa,2015-01-17T01:25:32.040Z,"156km NNW of Visokoi Island, ",earthquake
2014-10-22T10:16:19.980Z,51.6589,-176.9117,52.83,5.2,mb,,67,0.226,0.64,us,usb000sppq,2015-01-17T01:25:32.040Z,"30km SW of Adak, Alaska",earthquake
2014-10-22T00:15:17.440Z,27.4158,128.5533,43,5.8,mww,,19,0.629,0.95,us,usb000spn6,2015-01-30T04:17:46.361Z,"108km NNE of Nago, Japan",earthquake
2014-10-21T23:01:18.320Z,-63.4595,169.6619,10,5.6,mwb,,21,14.342,0.98,us,usb000spms,2015-01-15T20:03:37.040Z,"Balleny Islands region",earthquake
2014-10-21T08:36:40.480Z,64.5169,-17.1099,10,5.2,mb,,46,1.831,1.1,us,usb000spe3,2015-01-15T20:03:36.040Z,"96km WNW of Hofn, Iceland",earthquake
2014-10-21T00:36:58.000Z,65.1507,-149.0398,12.8,5,ml,,,,0.87,ak,ak11424413,2015-03-20T01:12:23.300Z,"59km NW of Ester, Alaska",earthquake
2014-10-20T19:33:21.830Z,0.6623,-77.8895,10,5.6,mwb,,27,0.702,0.95,us,usb000sp80,2015-01-15T20:03:35.040Z,"7km NE of El Angel, Ecuador",earthquake
2014-10-20T16:34:22.370Z,-15.5429,-173.2368,10,5.3,mb,,38,4.726,0.69,us,usb000sp75,2015-01-15T20:03:35.040Z,"71km NE of Hihifo, Tonga",earthquake
2014-10-20T14:53:01.620Z,8.5778,-39.3908,10,5.1,mb,,33,13.602,0.91,us,usb000sp68,2015-01-15T20:03:35.040Z,"Central Mid-Atlantic Ridge",earthquake
2014-10-20T07:58:52.360Z,-61.9473,161.3242,10,5.7,mwb,,37,7.574,1.18,us,usb000sp4a,2015-01-15T20:03:35.040Z,"Balleny Islands region",earthquake
2014-10-20T06:27:50.810Z,-1.9597,127.6099,30.96,5,mb,,46,2.724,1.08,us,usb000sp43,2015-01-15T20:03:34.040Z,"67km S of Laiwui, Indonesia",earthquake
2014-10-19T20:06:13.260Z,8.6802,-39.3344,10,5.4,mwc,,78,16.608,0.93,us,usb000sp1u,2015-01-15T20:03:34.040Z,"Central Mid-Atlantic Ridge",earthquake
2014-10-19T19:51:10.150Z,8.7008,-39.4059,10,5.3,mwc,,52,14.849,1.25,us,usb000sp1k,2015-01-15T20:03:34.040Z,"Central Mid-Atlantic Ridge",earthquake
2014-10-19T19:38:38.300Z,-3.3258,150.8427,10,5.8,mww,,46,1.573,1.06,us,usb000sp1f,2015-01-15T20:03:34.040Z,"83km S of Kavieng, Papua New Guinea",earthquake
2014-10-19T18:58:33.120Z,-3.3695,150.9204,10,5.2,mb,,87,1.485,0.97,us,usb000sp1b,2015-01-15T20:03:34.040Z,"88km S of Kavieng, Papua New Guinea",earthquake
2014-10-19T18:14:30.700Z,14.2324,124.4802,52.56,5,mb,,56,3.439,1.13,us,usb000sp13,2015-01-15T20:03:34.040Z,"38km NNE of Bagamanoc, Philippines",earthquake
2014-10-18T17:23:56.150Z,-46.8458,33.4893,10,5,mb,,33,17.405,0.81,us,usb000snuu,2015-01-15T20:03:31.040Z,"Prince Edward Islands region",earthquake
2014-10-18T12:14:09.710Z,-58.438,-26.5432,161.91,5,mb,,52,6.915,0.56,us,usb000snt1,2015-01-15T20:03:31.040Z,"66km N of Bristol Island, South Sandwich Islands",earthquake
2014-10-18T09:40:54.580Z,-33.1845,-179.1764,10,5,mb,,60,4.069,0.8,us,usb000snsd,2015-01-15T20:03:31.040Z,"195km S of L'Esperance Rock, New Zealand",earthquake
2014-10-18T09:40:13.680Z,64.7254,-17.2768,8.8,5.3,mww,,45,1.737,0.81,us,usb000snsb,2015-01-15T20:03:31.040Z,"112km WNW of Hofn, Iceland",earthquake
2014-10-18T08:02:34.320Z,-6.0198,103.9472,75.07,5.1,mb,,54,1.921,0.89,us,usb000sns6,2015-01-15T20:03:31.040Z,"76km S of Biha, Indonesia",earthquake
2014-10-17T17:41:34.680Z,29.7016,128.518,41.28,5,mb,,21,2.455,0.85,us,usb000snjw,2015-01-15T20:03:29.040Z,"175km NNW of Naze, Japan",earthquake
2014-10-17T14:50:58.970Z,-19.2088,-175.7901,196.57,5,mb,,42,5.544,0.97,us,usb000sng7,2015-01-15T20:03:29.040Z,"164km WNW of Pangai, Tonga",earthquake
2014-10-17T09:26:00.240Z,-6.4963,107.1731,151.61,5.2,mb,,19,0.545,1.04,us,usb000snbi,2015-01-31T04:14:49.260Z,"26km ESE of Cileungsi, Indonesia",earthquake
2014-10-16T17:08:17.810Z,5.5076,126.4243,43.95,5,mb,,63,1.764,0.93,us,usb000smxp,2015-01-15T20:03:27.040Z,"97km ESE of Caburan, Philippines",earthquake
2014-10-16T09:24:30.580Z,-15.1557,-173.5273,10,5.1,mb,,47,2.099,0.73,us,usb000smru,2015-01-15T20:03:27.040Z,"91km NNE of Hihifo, Tonga",earthquake
2014-10-16T08:34:48.290Z,3.9505,93.4388,12,5.3,mwb,,37,3.72,0.99,us,usb000smr9,2015-01-15T20:03:27.040Z,"274km SW of Banda Aceh, Indonesia",earthquake
2014-10-16T02:11:13.720Z,-45.8174,-14.1358,14.72,5,mb,,73,26.488,0.46,us,usb000smp4,2015-01-15T20:03:26.040Z,"Southern Mid-Atlantic Ridge",earthquake
2014-10-16T00:56:30.690Z,1.0484,97.221,26.76,5.1,mb,,25,0.435,0.53,us,usb000smnj,2015-01-15T20:03:26.040Z,"183km SSE of Sinabang, Indonesia",earthquake
2014-10-15T23:53:02.260Z,31.7863,140.5047,60,5.5,mww,,29,1.448,0.69,us,usb000smn6,2015-01-15T20:03:26.040Z,"158km SSE of Hachijo-jima, Japan",earthquake
2014-10-15T18:32:19.130Z,-3.1617,128.0216,31.77,5,mb,,22,3.961,1.27,us,usb000smiz,2015-01-15T20:03:26.040Z,"22km WSW of Piru, Indonesia",earthquake
2014-10-15T13:35:52.840Z,32.5273,47.8065,10,5.7,mww,,44,6.951,0.65,us,usb000smff,2015-01-31T02:57:24.463Z,"53km ESE of Dehloran, Iran",earthquake
2014-10-15T11:16:33.900Z,64.4814,-18.0043,10,5.5,mww,,75,1.456,0.97,us,usb000smcv,2015-01-15T20:03:25.040Z,"128km NNE of Vik, Iceland",earthquake
2014-10-15T08:44:49.490Z,44.1302,149.1219,20.48,5,mb,,98,4.7,0.76,us,usb000smc8,2015-01-15T20:03:25.040Z,"157km SE of Kuril'sk, Russia",earthquake
2014-10-14T22:52:08.990Z,26.2531,127.4224,34.65,5.3,mwb,,25,3.446,0.76,us,usb000sm8k,2015-01-29T18:33:04.270Z,"26km W of Naha-shi, Japan",earthquake
2014-10-14T18:36:06.270Z,7.5569,94.2408,10,5,mb,,32,3.547,0.84,us,usb000sm3q,2015-01-06T23:49:57.040Z,"111km ESE of Mohean, India",earthquake
2014-10-14T18:08:45.960Z,40.9297,143.2338,29.32,5,mb,,74,1.085,0.92,us,usb000sm3f,2015-01-06T23:49:57.040Z,"154km ENE of Hachinohe, Japan",earthquake
2014-10-14T09:16:43.000Z,-33.733,-72.071,19.1,5,mwr,,,,0.76,us,usb000slyx,2015-01-30T09:27:43.313Z,"44km WSW of San Antonio, Chile",earthquake
2014-10-14T08:35:23.230Z,-30.0384,-177.512,34.56,5.2,mb,,71,0.87,1.11,us,usb000slyn,2015-01-06T23:49:56.040Z,"93km SSE of Raoul Island, New Zealand",earthquake
2014-10-14T04:12:27.040Z,-34.8164,179.864,14.21,5.7,mb,,52,3.015,0.51,us,usb000slwz,2015-01-06T23:49:56.040Z,"South of the Kermadec Islands",earthquake
2014-10-14T03:51:34.460Z,12.5262,-88.1225,40,7.3,mww,,18,1.078,0.7,us,usb000slwn,2015-01-28T09:32:42.005Z,"74km S of Intipuca, El Salvador",earthquake
2014-10-13T22:05:39.580Z,-6.6661,129.704,155.12,5.3,mb,,18,2.052,0.63,us,usb000sltd,2015-01-06T23:49:56.040Z,"227km NW of Saumlaki, Indonesia",earthquake
2014-10-13T15:14:27.000Z,-15.25,-73.53,95,5.4,mwb,,,,0.99,us,usb000slle,2015-01-06T23:49:55.040Z,"36km SE of Coracora, Peru",earthquake
2014-10-13T05:13:44.060Z,-46.2066,165.9628,20,5.8,mww,,46,0.5,0.75,us,usb000slgy,2015-01-06T23:49:54.040Z,"159km W of Riverton, New Zealand",earthquake
2014-10-13T03:21:24.520Z,-32.5587,-111.2883,10,5,mb,,59,5.673,0.88,us,usb000slgm,2015-01-06T23:49:54.040Z,"Southern East Pacific Rise",earthquake
2014-10-12T23:39:20.760Z,-5.3955,152.2746,35,5,mb,,115,1.201,0.9,us,usb000slfa,2015-01-06T23:49:54.040Z,"115km S of Kokopo, Papua New Guinea",earthquake
2014-10-12T20:57:59.710Z,-5.4065,152.0578,35,5.1,mb,,89,1.211,0.86,us,usb000sldi,2015-01-06T23:49:54.040Z,"118km S of Kokopo, Papua New Guinea",earthquake
2014-10-12T19:54:46.570Z,-5.4094,152.0913,35,5.2,mb,,114,1.212,0.76,us,usb000slct,2015-01-06T23:49:53.040Z,"118km S of Kokopo, Papua New Guinea",earthquake
2014-10-12T19:41:52.020Z,-5.433,152.0891,35,5.3,mb,,61,1.236,0.56,us,usb000slcj,2015-01-06T23:49:53.040Z,"121km S of Kokopo, Papua New Guinea",earthquake
2014-10-12T19:34:23.260Z,-5.388,152.1504,35,5.1,mb,,40,1.189,0.72,us,usb000slc9,2015-01-06T23:49:53.040Z,"115km S of Kokopo, Papua New Guinea",earthquake
2014-10-12T19:03:54.730Z,-5.4252,152.1546,16,5.2,mwb,,66,1.226,0.93,us,usb000slc4,2015-01-06T23:49:53.040Z,"119km S of Kokopo, Papua New Guinea",earthquake
2014-10-12T17:07:47.860Z,-22.179,-11.9597,10,5.3,mb,,49,8.53,0.74,us,usb000slbg,2015-01-06T23:49:53.040Z,"Southern Mid-Atlantic Ridge",earthquake
2014-10-12T10:44:11.040Z,-22.871,-68.063,120.13,5,mb,,33,0.824,1.21,us,usb000sl9k,2015-01-06T23:49:53.040Z,"16km ENE of San Pedro de Atacama, Chile",earthquake
2014-10-12T08:43:44.090Z,64.533,-17.6572,10,5.1,mb,,24,1.594,0.62,us,usb000sl8u,2015-01-06T23:49:52.040Z,"122km WNW of Hofn, Iceland",earthquake
2014-10-12T05:40:43.700Z,57.282,-33.2667,10,5.6,mww,,23,7.344,0.63,us,usb000sl82,2015-01-06T23:49:52.040Z,"Reykjanes Ridge",earthquake
2014-10-12T05:17:37.290Z,57.2989,-33.2673,10,5.3,mwc,,23,7.334,0.53,us,usb000sl7z,2015-01-06T23:49:52.040Z,"Reykjanes Ridge",earthquake
2014-10-11T16:46:02.100Z,16.025,-95.649,10,5.5,mww,,,,2.1,us,usb000sl3m,2015-01-30T04:43:24.365Z,"45km ENE of Santa Maria Xadani, Mexico",earthquake
2014-10-11T05:20:35.040Z,40.9544,143.0805,20,5.4,mww,,68,1.061,0.61,us,usb000skze,2015-01-06T23:49:50.040Z,"142km ENE of Hachinohe, Japan",earthquake
2014-10-11T02:35:47.480Z,41.0272,143.1649,22,6.1,mww,,28,0.987,0.72,us,usb000skys,2015-01-30T12:45:23.025Z,"152km ENE of Hachinohe, Japan",earthquake
2014-10-10T18:59:00.610Z,-32.084,-110.7827,10,5.2,mb,,24,5.098,0.74,us,usb000skuc,2015-01-06T23:49:50.040Z,"Southern East Pacific Rise",earthquake
2014-10-10T17:12:25.400Z,-32.7895,-111.6431,10,5.2,mb,,37,5.988,0.97,us,usb000skt1,2015-01-06T23:49:50.040Z,"Southern East Pacific Rise",earthquake
2014-10-10T12:58:18.530Z,4.3528,126.3313,73.47,5,mb,,86,2.8,1.01,us,usb000sknj,2015-01-06T23:49:49.040Z,"150km SE of Sarangani, Philippines",earthquake
2014-10-10T07:33:07.390Z,44.1831,149.0673,29.23,5.1,mb,,81,4.659,0.61,us,usb000skl2,2015-01-06T23:49:49.040Z,"149km SE of Kuril'sk, Russia",earthquake
2014-10-10T06:22:57.000Z,8.37,-83.126,20.5,5,mwr,,,,0.8,us,usb000skkx,2015-01-31T03:27:47.670Z,"28km W of Finca Blanco Numero Uno, Panama",earthquake
2014-10-10T04:07:50.630Z,-32.1648,-110.836,10,5.6,mww,,31,5.187,0.74,us,usb000skjd,2015-01-06T23:49:49.040Z,"Southern East Pacific Rise",earthquake
2014-10-09T20:59:59.600Z,-31.9909,-111.1953,10,5.7,mww,,37,5.111,0.89,us,usb000skff,2015-01-06T23:49:48.040Z,"Easter Island region",earthquake
2014-10-09T19:20:05.710Z,20.2635,120.2004,10,5.1,mb,,31,2.67,0.96,us,usb000skdb,2015-01-06T23:49:48.040Z,"174km W of Sabtang, Philippines",earthquake
2014-10-09T08:14:23.680Z,-32.6135,-111.656,10,5.7,mwc,,36,5.827,0.72,us,usb000sk7e,2015-01-06T23:49:48.040Z,"Southern East Pacific Rise",earthquake
2014-10-09T03:19:38.080Z,-32.1166,-110.6847,15.3,5.2,mb,,38,5.109,0.44,us,usb000sk6v,2015-01-06T23:49:48.040Z,"Southern East Pacific Rise",earthquake
2014-10-09T02:32:05.140Z,-32.0953,-110.8647,10,6.6,mww,,32,5.127,0.43,us,usb000sk6q,2015-01-06T23:49:48.040Z,"Southern East Pacific Rise",earthquake
2014-10-09T02:14:31.440Z,-32.1082,-110.8112,16.54,7,mww,,22,5.127,0.43,us,usb000sk6k,2015-01-06T23:49:48.040Z,"Southern East Pacific Rise",earthquake
2014-10-08T03:04:08.390Z,30.3137,-41.8857,10,5.6,mwc,,28,19.588,0.53,us,usb000sjt5,2015-01-06T23:49:46.040Z,"Northern Mid-Atlantic Ridge",earthquake
2014-10-08T02:40:53.110Z,23.8441,-108.3311,10,6.1,mww,,50,1.868,0.32,us,usb000sjt0,2015-01-30T20:50:09.138Z,"111km WSW of El Dorado, Mexico",earthquake
2014-10-07T13:49:39.720Z,23.3834,100.4702,8.51,6.1,mww,,23,2.7,0.8,us,usb000sjim,2015-01-30T04:32:09.777Z,"23km WSW of Weiyuan, China",earthquake
2014-10-07T12:33:22.790Z,-20.0157,-70.9857,11.86,5.3,mww,,99,0.912,0.92,us,usb000sji8,2014-12-23T01:42:06.040Z,"90km WNW of Iquique, Chile",earthquake
2014-10-07T10:22:30.750Z,64.5298,-17.1994,4,5.5,mww,,44,1.79,0.66,us,usb000sjhk,2014-12-23T01:42:06.040Z,"100km WNW of Hofn, Iceland",earthquake
2014-10-07T05:09:10.000Z,-19.653,-69.769,109.2,5.4,mww,,,,1.19,us,usb000sjf7,2015-01-30T17:12:24.719Z,"74km NNE of Iquique, Chile",earthquake
2014-10-07T04:28:55.660Z,11.5028,-85.7206,190.84,5.1,mb,,44,0.707,0.76,us,usb000sjf4,2015-01-30T14:59:55.587Z,"4km SSW of Moyogalpa, Nicaragua",earthquake
2014-10-06T14:04:05.570Z,15.4121,147.2265,4,5.7,mww,,17,1.389,0.77,us,usb000sj6k,2014-12-23T01:42:05.040Z,"159km E of Saipan, Northern Mariana Islands",earthquake
2014-10-06T03:26:59.900Z,-40.1193,46.1449,10,5.1,mb,,30,7.559,0.71,us,usb000sj1x,2014-12-23T01:42:04.040Z,"Southwest Indian Ridge",earthquake
2014-10-06T01:14:31.570Z,-38.5632,176.4434,123.16,5.1,mww,,67,0.602,1.52,us,usb000sj1d,2015-01-30T06:08:07.819Z,"24km WSW of Murupara, New Zealand",earthquake
2014-10-05T17:16:47.100Z,-19.6964,-176.0692,10,5,mb,,87,5.83,1.05,us,usb000siza,2014-12-23T01:42:03.040Z,"180km W of Pangai, Tonga",earthquake
2014-10-05T14:52:32.400Z,-1.3122,132.4019,3.03,5.3,mwb,,18,1.218,0.83,us,usb000siyn,2014-12-23T01:42:03.040Z,"136km ESE of Sorong, Indonesia",earthquake
2014-10-05T07:24:43.270Z,-49.7979,125.7688,10,5.5,mww,,34,16.364,0.9,us,usb000siwy,2014-12-23T01:42:03.040Z,"Western Indian-Antarctic Ridge",earthquake
2014-10-04T21:18:08.160Z,1.4513,126.4332,43.46,5.1,mb,,37,1.151,1.19,us,usb000siu0,2014-12-23T01:42:02.040Z,"127km NW of Kota Ternate, Indonesia",earthquake
2014-10-04T19:16:36.000Z,17.418,-94.822,145.8,5.6,mww,,,,1.3,us,usb000sitc,2015-01-30T00:52:43.743Z,"22km E of Jesus Carranza, Mexico",earthquake
2014-10-04T18:34:45.320Z,-14.2338,166.6114,10,5.3,mb,,63,1.335,1.15,us,usb000sit2,2014-12-23T01:42:02.040Z,"101km NNW of Port-Olry, Vanuatu",earthquake
2014-10-04T17:38:42.340Z,10.921,125.9606,63.68,5.2,mb,,37,3.845,0.87,us,usb000siss,2014-12-23T01:42:02.040Z,"14km E of Sulangan, Philippines",earthquake
2014-10-04T00:34:00.370Z,44.6057,147.9509,98.08,5,mb,,66,3.873,0.76,us,usb000sip0,2014-12-23T01:42:00.040Z,"69km S of Kuril'sk, Russia",earthquake
2014-10-03T22:20:45.530Z,34.4354,26.3013,15.49,5.1,mww,,42,1.314,0.79,us,usb000simv,2014-12-23T01:42:00.040Z,"74km SSE of Makry Gialos, Greece",earthquake
2014-10-03T18:28:24.930Z,-21.007,-174.198,4.9,5.3,mb,,37,8.87,0.96,us,usb000sijp,2014-12-23T01:42:00.040Z,"86km ENE of `Ohonua, Tonga",earthquake
2014-10-03T08:05:44.270Z,11.3267,122.1187,19.45,5.5,mwb,,39,2.99,0.64,us,usb000sif9,2015-01-29T16:41:08.668Z,"7km E of San Francisco, Philippines",earthquake
2014-10-03T05:37:18.010Z,4.7434,-82.6095,10,5.3,mww,,68,5.184,0.71,us,usb000siea,2014-12-23T01:41:59.040Z,"South of Panama",earthquake
2014-10-03T00:57:30.710Z,40.1565,142.7657,30,5.5,mww,,20,1.88,0.79,us,usb000sicw,2015-01-30T18:52:43.151Z,"90km NE of Miyako, Japan",earthquake
2014-10-02T15:56:32.070Z,36.3702,97.7681,12.28,5.1,mwb,,20,8.673,0.66,us,usb000si6c,2014-12-23T01:41:58.040Z,"116km SSE of Delingha Shi, China",earthquake
2014-10-02T12:57:05.750Z,52.3188,158.0527,143,5.7,mww,,24,0.793,0.88,us,usb000si49,2015-01-31T03:24:36.485Z,"71km S of Paratunka, Russia",earthquake
2014-10-02T07:02:05.150Z,-20.9311,-174.2899,10,5.1,mb,,44,8.909,0.76,us,usb000si2u,2014-12-23T01:41:57.040Z,"81km ENE of `Ohonua, Tonga",earthquake
2014-10-02T00:13:39.470Z,-21.1,-174.4863,10,5,mb,,76,17.764,0.42,us,usb000si16,2014-12-23T01:41:57.040Z,"54km ENE of `Ohonua, Tonga",earthquake
2014-10-01T19:20:11.970Z,31.4223,-41.0399,11.37,5.1,mb,,68,20.104,0.97,us,usb000shxb,2014-12-23T01:41:57.040Z,"Northern Mid-Atlantic Ridge",earthquake
2014-10-01T03:38:51.760Z,-6.0706,149.5329,42,6,mww,,19,3.217,0.61,us,usb000shl2,2014-12-23T01:41:56.040Z,"16km N of Kandrian, Papua New Guinea",earthquake
2014-10-01T01:23:29.420Z,28.3998,102.7906,9.32,5.1,mb,,26,3.263,0.41,us,usb000shjw,2015-01-30T23:04:22.227Z,"38km SE of Yuecheng, China",earthquake
2014-09-30T22:34:27.030Z,-17.8303,-178.5952,572.19,5.5,mwb,,18,3.194,0.66,us,usb000shif,2014-12-20T00:54:04.040Z,"265km SE of Lambasa, Fiji",earthquake
2014-09-30T19:23:49.240Z,-4.1245,153.0762,4.58,5.2,mb,,76,0.912,0.85,us,usb000shg6,2014-12-20T00:54:04.040Z,"38km N of Taron, Papua New Guinea",earthquake
2014-09-30T16:45:56.230Z,1.6025,67.7354,10,5.5,mwb,,21,10.115,0.75,us,usb000shed,2014-12-20T00:54:04.040Z,"Carlsberg Ridge",earthquake
2014-09-30T13:46:25.990Z,-6.1699,147.6495,62.41,5.1,mb,,17,3.25,0.62,us,usb000shbx,2014-12-20T00:54:04.040Z,"53km NNW of Finschhafen, Papua New Guinea",earthquake
2014-09-29T13:43:01.660Z,64.5075,-17.315,10,5.6,mww,,30,7.307,0.86,us,usb000sh06,2014-12-20T00:54:02.040Z,"105km WNW of Hofn, Iceland",earthquake
2014-09-29T01:38:08.090Z,41.1965,48.1004,13.23,5.3,mb,,19,3.477,1.19,us,usb000sgya,2014-12-20T00:54:02.040Z,"24km ESE of Kurush, Russia",earthquake
2014-09-28T08:46:33.950Z,-35.6194,-73.2252,20,5.2,mww,,56,1.221,0.64,us,usb000sguw,2015-01-31T00:10:52.641Z,"79km WSW of Constitucion, Chile",earthquake
2014-09-28T06:23:35.750Z,-19.1319,-176.3434,10,5.7,mwc,,80,5.495,1.02,us,usb000sgu3,2014-12-20T00:54:01.040Z,"221km WNW of Pangai, Tonga",earthquake
2014-09-27T22:49:04.540Z,36.4517,69.8145,29.16,5,mwr,,21,0.909,0.84,us,usb000sgs7,2015-01-30T22:06:11.549Z,"13km SSW of Farkhar, Afghanistan",earthquake
2014-09-26T20:34:16.030Z,-6.5219,146.7932,48.42,5.3,mb,,17,2.887,0.84,us,usb000sgj0,2014-12-20T00:53:59.040Z,"30km NW of Lae, Papua New Guinea",earthquake
2014-09-26T18:29:11.310Z,3.9952,126.7034,55.09,5.1,mb,,42,3.252,1.33,us,usb000sgh2,2014-12-20T00:53:59.040Z,"207km SE of Sarangani, Philippines",earthquake
2014-09-26T16:16:03.080Z,13.7046,124.4449,48.05,5,mb,,106,3.429,1,us,usb000sget,2014-12-20T00:53:59.040Z,"9km ENE of Baras, Philippines",earthquake
2014-09-26T04:21:24.080Z,12.5193,95.2254,20.22,5.5,mwc,,18,2.574,0.69,us,usb000sg5e,2014-12-20T00:53:58.040Z,"285km ENE of Port Blair, India",earthquake
2014-09-26T03:55:34.140Z,-6.4578,146.7816,10,5.3,mb,,17,2.951,0.76,us,usb000sg55,2014-12-20T00:53:58.040Z,"36km NW of Lae, Papua New Guinea",earthquake
2014-09-25T19:00:00.300Z,-56.023,-27.5968,119.63,5.1,mb,,54,5.388,0.57,us,usb000sfzw,2014-12-20T00:53:58.040Z,"79km NNW of Visokoi Island, ",earthquake
2014-09-25T17:51:17.000Z,61.9449,-151.8159,108.9,6.2,ml,,,,1.02,ak,ak11401855,2015-03-20T00:44:11.223Z,"96km WNW of Willow, Alaska",earthquake
2014-09-25T10:35:02.520Z,22.7651,121.3705,15.4,5,mb,,35,0.273,1.05,us,usb000sfue,2015-01-31T00:20:07.961Z,"23km E of Taitung City, Taiwan",earthquake
2014-09-25T09:13:50.000Z,-9.4618,156.4122,4,6.1,mww,,21,3.488,1.25,us,usb000sftz,2014-12-20T00:53:57.040Z,"157km SSW of Gizo, Solomon Islands",earthquake
2014-09-25T08:29:58.390Z,6.0011,95.5588,194.66,5,mb,,19,1.58,1.06,us,usb000sftr,2014-12-20T00:53:57.040Z,"28km ENE of Sabang, Indonesia",earthquake
2014-09-25T06:16:12.460Z,27.2827,65.7252,30.9,5.1,mb,,49,7.579,0.86,us,usb000sft1,2014-12-20T00:53:57.040Z,"103km NNE of Awaran, Pakistan",earthquake
2014-09-25T05:00:06.780Z,64.5055,-17.5066,8.9,5.2,mww,,62,1.663,0.78,us,usb000sfsh,2014-12-20T00:53:57.040Z,"114km WNW of Hofn, Iceland",earthquake
2014-09-25T02:31:57.680Z,27.3046,65.7506,52,5.4,mww,,38,7.609,0.39,us,usb000sfrw,2014-12-20T00:53:56.040Z,"100km WSW of Khuzdar, Pakistan",earthquake
2014-09-24T13:30:57.020Z,37.5477,141.3659,53.08,5.1,mww,,63,0.558,0.83,us,usb000sfk5,2015-01-29T20:10:53.062Z,"33km ENE of Namie, Japan",earthquake
2014-09-24T12:45:46.920Z,37.5179,141.3349,50.96,5.2,mww,,59,0.556,0.68,us,usb000sfk2,2015-01-29T18:37:10.466Z,"29km E of Namie, Japan",earthquake
2014-09-24T11:16:15.010Z,-23.8009,-66.6321,224,6.2,mww,,25,2.407,1.19,us,usb000sfj5,2015-01-30T12:38:59.539Z,"56km NW of San Antonio de los Cobres, Argentina",earthquake
2014-09-24T07:18:04.040Z,-59.6813,-26.1793,35,5,mb,,73,7.803,0.61,us,usb000sfgw,2014-12-20T00:53:55.040Z,"74km SSE of Bristol Island, South Sandwich Islands",earthquake
2014-09-24T06:34:36.480Z,-34.3998,-73.5137,10,5,mww,,68,1.439,0.69,us,usb000sfgp,2014-12-20T00:53:55.040Z,"144km NW of Constitucion, Chile",earthquake
2014-09-23T19:18:25.840Z,53.1535,-35.1019,10,5.4,mww,,17,9.776,0.66,us,usb000sfbs,2014-12-19T00:05:27.040Z,"Reykjanes Ridge",earthquake
2014-09-23T15:24:00.530Z,-5.3952,151.7372,57.23,5.5,mwc,,15,1.269,0.62,us,usb000sf9a,2014-12-19T00:05:27.040Z,"129km SSW of Kokopo, Papua New Guinea",earthquake
2014-09-23T10:22:20.140Z,0.1073,119.9809,69.15,5.3,mwb,,43,3.015,1.01,us,usb000sf7q,2014-12-19T00:05:27.040Z,"96km SW of Tinabogan, Indonesia",earthquake
2014-09-23T04:33:59.300Z,64.8846,-17.5047,8.89,5.1,mb,,60,1.641,0.31,us,usb000sf5v,2014-12-19T00:05:26.040Z,"93km SSE of Akureyri, Iceland",earthquake
2014-09-22T18:35:46.670Z,-44.4748,-81.8604,10,5.1,mb,,75,7.19,1.14,us,usb000sf01,2014-12-19T00:05:26.040Z,"West Chile Rise",earthquake
2014-09-22T16:01:42.230Z,-56.0228,-27.7792,109.33,5.7,mww,,26,5.289,0.6,us,usb000seya,2014-12-19T00:05:26.040Z,"83km NNW of Visokoi Island, ",earthquake
2014-09-22T14:41:22.050Z,-40.5096,175.9376,29.79,5.2,mwr,,61,0.289,0.86,us,usb000sexp,2015-01-31T02:20:23.973Z,"32km ESE of Palmerston North, New Zealand",earthquake
2014-09-21T17:32:05.010Z,27.9401,139.597,491.15,5.5,mww,,27,2.447,0.73,us,usb000sesb,2014-12-19T00:05:25.040Z,"275km WNW of Chichi-shima, Japan",earthquake
2014-09-21T15:45:20.630Z,-26.8901,-114.0774,10,5.2,mb,,52,4.237,0.63,us,usb000serf,2014-12-19T00:05:25.040Z,"Easter Island region",earthquake
2014-09-21T15:05:27.520Z,-35.9505,178.3747,10,5.1,mb,,89,2.516,1.06,us,usb000serd,2014-12-19T00:05:25.040Z,"254km NNE of Whakatane, New Zealand",earthquake
2014-09-21T15:02:30.210Z,-36.0766,178.0643,10,5.3,mb,,75,1.495,1.02,us,usb000ser4,2014-12-19T00:05:25.040Z,"224km ENE of Tairua, New Zealand",earthquake
